,TAA,TA,TIN,TIR,TSI,TIM,TIRE,TIP,TIT,TID,TSC,TAc,Type
5875, Grund: Bauarbeiten,13:04,ICE882,Hannover Hbf 12:58-Celle 13:17-Uelzen 13:40-Lüneburg 13:56-Hamburg-Harburg 14:16-Hamburg Hbf 14:28-Hamburg Dammtor 14:35-Hamburg-Altona 14:45,8000152.0,dep,Hamburg-Altona,8,12:58,20.06.19,Hannover%238000152,6,ICE
5947, ,,ICE882,Hannover Hbf 12:58-Celle 13:17-Uelzen 13:40-Lüneburg 13:56-Hamburg-Harburg 14:16-Hamburg Hbf 14:28-Hamburg Dammtor 14:35-Hamburg-Altona 14:45,8000152.0,dep,Hamburg-Altona,8,12:58,20.06.19,Hannover%238000152,0,ICE
6544, ,13:21,ICE 77,Hamburg-Altona 11:46-Hamburg Dammtor 11:54-Hamburg Hbf 12:01-Hamburg-Harburg 12:12-Hannover Hbf 13:21,8000152.0,arr,Hamburg-Altona,4,13:21,20.06.19,Hannover%238000152,0,ICE
6549, ,13:30,ICE557,Köln Hbf 10:48-Wuppertal Hbf 11:16-Hamm(Westf) 12:02-Bielefeld Hbf 12:34-Hannover Hbf 13:28Hannover Hbf: Information. Weitere Informationen,8000152.0,arr,Köln Hbf,9,13:28,20.06.19,Hannover%238000152,2,ICE
6550, ,13:28,ICE940,Berlin Gesundbrunnen 11:35-Berlin Hbf (tief) 11:49-Berlin-Spandau 12:00-Wolfsburg Hbf 12:53-Hannover Hbf 13:28,8000152.0,arr,Berlin Gesundbrunnen,12,13:28,20.06.19,Hannover%238000152,0,ICE
6554, ,13:34,ICE770,Stuttgart Hbf 09:24-Mannheim Hbf 10:05-Frankfurt(M) Flughafen Fernbf 10:42-Frankfurt(Main)Hbf 10:58-Kassel-Wilhelmshöhe 12:21-Göttingen 12:41-Hannover Hbf 13:34Hannover Hbf: Information. Weitere Informationen,8000152.0,arr,Stuttgart Hbf,7,13:34,20.06.19,Hannover%238000152,0,ICE
6555, ,13:38,ICE 1671,Stralsund Hbf 09:27-Velgast 09:41-Ribnitz-Damgarten West 09:59-Rostock Hbf 10:25-Bützow 10:46-Schwerin Hbf 11:21-Hamburg-Bergedorf 12:07-Hamburg-Harburg 12:31-Hannover Hbf 13:38,8000152.0,arr,Stralsund Hbf,4,13:38,20.06.19,Hannover%238000152,0,ICE
6563, ,13:54,ICE680,München Hbf 08:53-Nürnberg Hbf 10:32-Würzburg Hbf 11:28-Fulda 12:04-Kassel-Wilhelmshöhe 12:36-Göttingen 12:56-Hannover Hbf 13:54,8000152.0,arr,München Hbf,8,13:54,20.06.19,Hannover%238000152,0,ICE
6566, Grund: Technische Störung am Zug,13:59,ICE 1689,Hamburg-Altona 12:12-Hamburg Dammtor 12:21-Hamburg Hbf 12:28-Hamburg-Harburg 12:40-Lüneburg 12:59-Uelzen 13:15-Celle 13:38-Hannover Hbf 13:57,8000152.0,arr,Hamburg-Altona,4,13:57,20.06.19,Hannover%238000152,2,ICE
6646, ,,ICE789,Hannover Hbf 13:01-Göttingen 14:00-Kassel-Wilhelmshöhe 14:21-Fulda 14:54-Würzburg Hbf 15:29-Nürnberg Hbf 16:24-Ingolstadt Hbf 16:59-München Hbf 17:41,8000152.0,dep,München Hbf,4,13:01,20.06.19,Hannover%238000152,0,ICE
6657, Grund: Außerplanmäßige Geschwindigkeitsbeschränkung,13:26,ICE 77,Hannover Hbf 13:24-Göttingen 14:16-Kassel-Wilhelmshöhe 14:37-Frankfurt(Main)Hbf 16:00-Mannheim Hbf 16:44-Karlsruhe Hbf 17:08-Baden-Baden 17:25-Freiburg(Breisgau) Hbf 18:10-Basel Bad Bf 18:45-Basel SBB 18:54-Zürich HB 20:00,8000152.0,dep,Zürich HB,4,13:24,20.06.19,Hannover%238000152,2,ICE
6660, ,13:34,ICE557,Hannover Hbf 13:31-Berlin-Spandau 14:54-Berlin Hbf (tief) 15:05-Berlin Gesundbrunnen 15:17Hannover Hbf - Berlin Hbf (tief): Information. Weitere Informationen,8000152.0,dep,Berlin Gesundbrunnen,9,13:31,20.06.19,Hannover%238000152,3,ICE
6661, ,13:31,ICE940,Hannover Hbf 13:31-Bielefeld Hbf 14:24-Dortmund Hbf 15:10-Bochum Hbf 15:23-Essen Hbf 15:34-Duisburg Hbf 15:47-Düsseldorf Flughafen 15:57-Düsseldorf Hbf 16:06,8000152.0,dep,Düsseldorf Hbf,12,13:31,20.06.19,Hannover%238000152,0,ICE
6667, ,13:39,ICE770,Hannover Hbf 13:37-Hamburg-Harburg 14:41-Hamburg Hbf 14:54-Hamburg Dammtor 15:00-Hamburg-Altona 15:10Hannover Hbf - Hamburg Hbf: Information. Weitere Informationen,8000152.0,dep,Hamburg-Altona,7,13:37,20.06.19,Hannover%238000152,2,ICE
6680, ,13:59,ICE680,Hannover Hbf 13:59-Celle 14:18-Uelzen 14:40-Lüneburg 14:59-Hamburg-Harburg 15:17-Hamburg Hbf 15:29-Hamburg Dammtor 15:36-Hamburg-Altona 15:46,8000152.0,dep,Hamburg-Altona,8,13:59,20.06.19,Hannover%238000152,0,ICE
6753, ,13:57,ICE 1689,Hamburg-Altona 12:12-Hamburg Dammtor 12:21-Hamburg Hbf 12:28-Hamburg-Harburg 12:40-Lüneburg 12:59-Uelzen 13:15-Celle 13:38-Hannover Hbf 13:57,8000152.0,arr,Hamburg-Altona,4,13:57,20.06.19,Hannover%238000152,0,ICE
6768, ,,ICE 77,Hamburg-Altona 11:46-Hamburg Dammtor 11:54-Hamburg Hbf 12:01-Hamburg-Harburg 12:12-Hannover Hbf 13:21,8000152.0,arr,Hamburg-Altona,4,13:21,20.06.19,Hannover%238000152,0,ICE
6792, ,,ICE 78,Hannover Hbf 12:37-Hamburg-Harburg 13:41-Hamburg Hbf 13:54-Hamburg Dammtor (Halt entfällt) 14:00-Hamburg-Altona (Halt entfällt) 14:10,8000152.0,dep,Hamburg-Altona,8,12:37,20.06.19,Hannover%238000152,0,ICE
6849, Grund: Personen im Gleis,13:43,ICE557,Köln Hbf 10:48-Wuppertal Hbf 11:16-Hamm(Westf) 12:02-Bielefeld Hbf 12:34-Hannover Hbf 13:28Hannover Hbf: Information. Weitere Informationen,8000152.0,arr,Köln Hbf,9,13:28,20.06.19,Hannover%238000152,15,ICE
6886, Grund: Personen im Gleis,13:46,ICE557,Hannover Hbf 13:31-Berlin-Spandau 14:54-Berlin Hbf (tief) 15:05-Berlin Gesundbrunnen 15:17Hannover Hbf - Berlin Hbf (tief): Information. Weitere Informationen,8000152.0,dep,Berlin Gesundbrunnen,9,13:31,20.06.19,Hannover%238000152,15,ICE
7187, ,,ICE 77,Hannover Hbf 13:24-Göttingen 14:16-Kassel-Wilhelmshöhe 14:37-Frankfurt(Main)Hbf 16:00-Mannheim Hbf 16:44-Karlsruhe Hbf 17:08-Baden-Baden 17:25-Freiburg(Breisgau) Hbf 18:10-Basel Bad Bf 18:45-Basel SBB 18:54-Zürich HB 20:00,8000152.0,dep,Zürich HB,4,13:24,20.06.19,Hannover%238000152,0,ICE
7305, Grund: Personen im Gleis,13:38,ICE557,Köln Hbf 10:48-Wuppertal Hbf 11:16-Hamm(Westf) 12:02-Bielefeld Hbf 12:34-Hannover Hbf 13:28Hannover Hbf: Information. Weitere Informationen,8000152.0,arr,Köln Hbf,9,13:28,20.06.19,Hannover%238000152,10,ICE
7306, ,,ICE940,Berlin Gesundbrunnen 11:35-Berlin Hbf (tief) 11:49-Berlin-Spandau 12:00-Wolfsburg Hbf 12:53-Hannover Hbf 13:28,8000152.0,arr,Berlin Gesundbrunnen,12,13:28,20.06.19,Hannover%238000152,0,ICE
7342, Grund: Personen im Gleis,13:41,ICE557,Hannover Hbf 13:31-Berlin-Spandau 14:54-Berlin Hbf (tief) 15:05-Berlin Gesundbrunnen 15:17Hannover Hbf - Berlin Hbf (tief): Information. Weitere Informationen,8000152.0,dep,Berlin Gesundbrunnen,9,13:31,20.06.19,Hannover%238000152,10,ICE
7349, ,13:40,ICE770,Hannover Hbf 13:37-Hamburg-Harburg 14:41-Hamburg Hbf 14:54-Hamburg Dammtor 15:00-Hamburg-Altona 15:10Hannover Hbf - Hamburg Hbf: Information. Weitere Informationen,8000152.0,dep,Hamburg-Altona,7,13:37,20.06.19,Hannover%238000152,3,ICE
7492, Grund: Personen im Gleis,13:40,ICE557,Köln Hbf 10:48-Wuppertal Hbf 11:16-Hamm(Westf) 12:02-Bielefeld Hbf 12:34-Hannover Hbf 13:28Hannover Hbf: Information. Weitere Informationen,8000152.0,arr,Köln Hbf,9,13:28,20.06.19,Hannover%238000152,12,ICE
7497, ,13:36,ICE770,Stuttgart Hbf 09:24-Mannheim Hbf 10:05-Frankfurt(M) Flughafen Fernbf 10:42-Frankfurt(Main)Hbf 10:58-Kassel-Wilhelmshöhe 12:21-Göttingen 12:41-Hannover Hbf 13:34Hannover Hbf: Information. Weitere Informationen,8000152.0,arr,Stuttgart Hbf,7,13:34,20.06.19,Hannover%238000152,2,ICE
7571, ,,ICE770,Stuttgart Hbf 09:24-Mannheim Hbf 10:05-Frankfurt(M) Flughafen Fernbf 10:42-Frankfurt(Main)Hbf 10:58-Kassel-Wilhelmshöhe 12:21-Göttingen 12:41-Hannover Hbf 13:34,8000152.0,arr,Stuttgart Hbf,7,13:34,20.06.19,Hannover%238000152,0,ICE
7714, Grund: Personen im Gleis,13:44,ICE557,Hannover Hbf 13:31-Berlin-Spandau 14:54-Berlin Hbf (tief) 15:05-Berlin Gesundbrunnen 15:17Hannover Hbf - Berlin Hbf (tief): Information. Weitere Informationen,8000152.0,dep,Berlin Gesundbrunnen,9,13:31,20.06.19,Hannover%238000152,13,ICE
7715, ,,ICE940,Hannover Hbf 13:31-Bielefeld Hbf 14:24-Dortmund Hbf 15:10-Bochum Hbf 15:23-Essen Hbf 15:34-Duisburg Hbf 15:47-Düsseldorf Flughafen 15:57-Düsseldorf Hbf 16:06,8000152.0,dep,Düsseldorf Hbf,12,13:31,20.06.19,Hannover%238000152,0,ICE
7759, ,,ICE 1671,Stralsund Hbf 09:27-Velgast 09:41-Ribnitz-Damgarten West 09:59-Rostock Hbf 10:25-Bützow 10:46-Schwerin Hbf 11:21-Hamburg-Bergedorf 12:07-Hamburg-Harburg 12:31-Hannover Hbf 13:38,8000152.0,arr,Stralsund Hbf,4,13:38,20.06.19,Hannover%238000152,0,ICE
7829, ,,ICE557,Köln Hbf 10:48-Wuppertal Hbf 11:16-Hamm(Westf) 12:02-Bielefeld Hbf 12:34-Hannover Hbf 13:28,8000152.0,arr,Köln Hbf,9,13:28,20.06.19,Hannover%238000152,0,ICE
7866, Grund: Personen im Gleis,13:43,ICE557,Hannover Hbf 13:31-Berlin-Spandau 14:54-Berlin Hbf (tief) 15:05-Berlin Gesundbrunnen 15:17Hannover Hbf - Berlin Hbf (tief): Information. Weitere Informationen,8000152.0,dep,Berlin Gesundbrunnen,9,13:31,20.06.19,Hannover%238000152,12,ICE
7873, ,,ICE770,Hannover Hbf 13:37-Hamburg-Harburg 14:41-Hamburg Hbf 14:54-Hamburg Dammtor 15:00-Hamburg-Altona 15:10Hamburg-Harburg - Hamburg Hbf: Information. Weitere Informationen,8000152.0,dep,Hamburg-Altona,7,13:37,20.06.19,Hannover%238000152,0,ICE
8092, ,,ICE557,Hannover Hbf 13:31-Berlin-Spandau 14:54-Berlin Hbf (tief) 15:05-Berlin Gesundbrunnen 15:17Berlin-Spandau - Berlin Hbf (tief): Information. Weitere Informationen,8000152.0,dep,Berlin Gesundbrunnen,9,13:31,20.06.19,Hannover%238000152,0,ICE
8295, Gleiswechsel,13:54,ICE680,München Hbf 08:53-Nürnberg Hbf 10:32-Würzburg Hbf 11:28-Fulda 12:04-Kassel-Wilhelmshöhe 12:36-Göttingen 12:56-Hannover Hbf 13:54,8000152.0,arr,München Hbf,7,13:54,20.06.19,Hannover%238000152,0,ICE
8338, Gleiswechsel,13:59,ICE680,Hannover Hbf 13:59-Celle 14:18-Uelzen 14:40-Lüneburg 14:59-Hamburg-Harburg 15:17-Hamburg Hbf 15:29-Hamburg Dammtor 15:36-Hamburg-Altona 15:46,8000152.0,dep,Hamburg-Altona,7,13:59,20.06.19,Hannover%238000152,0,ICE
8634, ,,ICE680,München Hbf 08:53-Nürnberg Hbf 10:32-Würzburg Hbf 11:28-Fulda 12:04-Kassel-Wilhelmshöhe 12:36-Göttingen 12:56-Hannover Hbf 13:54,8000152.0,arr,München Hbf,8,13:54,20.06.19,Hannover%238000152,0,ICE
8826, ,,ICE 1689,Hamburg-Altona 12:12-Hamburg Dammtor 12:21-Hamburg Hbf 12:28-Hamburg-Harburg 12:40-Lüneburg 12:59-Uelzen 13:15-Celle 13:38-Hannover Hbf 13:57,8000152.0,arr,Hamburg-Altona,4,13:57,20.06.19,Hannover%238000152,0,ICE
9090, ,,ICE680,Hannover Hbf 13:59-Celle 14:18-Uelzen 14:40-Lüneburg 14:59-Hamburg-Harburg 15:17-Hamburg Hbf 15:29-Hamburg Dammtor 15:36-Hamburg-Altona 15:46,8000152.0,dep,Hamburg-Altona,8,13:59,20.06.19,Hannover%238000152,0,ICE
9652, Grund: Verspätung eines vorausfahrenden Zuges,14:29,ICE579,Hamburg-Altona 12:46-Hamburg Dammtor 12:54-Hamburg Hbf 13:01-Hamburg-Harburg 13:12-Hannover Hbf 14:21,8000152.0,arr,Hamburg-Altona,4,14:21,20.06.19,Hannover%238000152,8,ICE
9658, ,14:28,ICE558,Berlin Gesundbrunnen 12:35-Berlin Hbf (tief) 12:50-Berlin-Spandau 13:02-Hannover Hbf 14:28,8000152.0,arr,Berlin Gesundbrunnen,12,14:28,20.06.19,Hannover%238000152,0,ICE
9659, ,14:31,ICE849,Düsseldorf Hbf 11:51-Düsseldorf Flughafen 11:59-Duisburg Hbf 12:09-Essen Hbf 12:23-Bochum Hbf 12:35-Dortmund Hbf 12:48-Bielefeld Hbf 13:34-Hannover Hbf 14:28,8000152.0,arr,Düsseldorf Hbf,9,14:28,20.06.19,Hannover%238000152,3,ICE
9662, Fährt heute erst ab Basel SBB@@Grund: Notarzteinsatz am Gleis,16:51,ICE 76,Zürich HB (Halt entfällt) 08:00-Basel SBB 09:06-Basel Bad Bf 09:15-Freiburg(Breisgau) Hbf 09:49-Baden-Baden 10:34-Karlsruhe Hbf 10:51-Mannheim Hbf 11:16-Frankfurt(Main)Hbf 11:58-Kassel-Wilhelmshöhe 13:21-Göttingen 13:41-Hannover Hbf 14:34,8000152.0,arr,Zürich HB,8,14:34,20.06.19,Hannover%238000152,137,ICE
9673, ,14:56,ICE880,München Hbf 10:21-Ingolstadt Hbf 11:00-Nürnberg Hbf 11:33-Würzburg Hbf 12:28-Fulda 13:04-Kassel-Wilhelmshöhe 13:36-Göttingen 13:56-Hannover Hbf 14:56,8000152.0,arr,München Hbf,8,14:56,20.06.19,Hannover%238000152,0,ICE
9674, Grund: Verspätung aus vorheriger Fahrt,15:08,ICE881,Hamburg-Altona 13:13-Hamburg Dammtor 13:21-Hamburg Hbf 13:28-Hamburg-Harburg 13:40-Lüneburg 13:59-Uelzen 14:15-Celle 14:38-Hannover Hbf 14:58,8000152.0,arr,Hamburg-Altona,4,14:58,20.06.19,Hannover%238000152,10,ICE
9698, Fährt heute erst ab Basel SBB@@Grund: Notarzteinsatz am Gleis,16:52,ICE 76,Zürich HB (Halt entfällt) 08:00-Basel SBB 09:06-Basel Bad Bf 09:15-Freiburg(Breisgau) Hbf 09:49-Baden-Baden 10:34-Karlsruhe Hbf 10:51-Mannheim Hbf 11:16-Frankfurt(Main)Hbf 11:58-Kassel-Wilhelmshöhe 13:21-Göttingen 13:41-Hannover Hbf 14:34,8000152.0,arr,Zürich HB,8,14:34,20.06.19,Hannover%238000152,138,ICE
9714, ,,ICE 1689,Hannover Hbf 14:04-Göttingen 15:00-Kassel-Wilhelmshöhe 15:22-Fulda 15:55-Würzburg Hbf 16:32-Nürnberg Hbf 17:28-Ingolstadt Hbf 18:03-München Hbf 18:42,8000152.0,dep,München Hbf,4,14:04,20.06.19,Hannover%238000152,0,ICE
9724, Grund: Verspätung eines vorausfahrenden Zuges,14:33,ICE579,Hannover Hbf 14:24-Göttingen 15:16-Kassel-Wilhelmshöhe 15:37-Frankfurt(Main)Hbf 17:00-Frankfurt(M) Flughafen Fernbf 17:17-Mannheim Hbf 17:54-Stuttgart Hbf 18:35,8000152.0,dep,Stuttgart Hbf,4,14:24,20.06.19,Hannover%238000152,9,ICE
9727, ,14:31,ICE558,Hannover Hbf 14:31-Bielefeld Hbf 15:24-Hamm(Westf) 15:54-Wuppertal Hbf 16:38-Köln Hbf 17:09,8000152.0,dep,Köln Hbf,12,14:31,20.06.19,Hannover%238000152,0,ICE
9728, ,14:35,ICE849,Hannover Hbf 14:31-Wolfsburg Hbf 15:03-Berlin-Spandau 15:58-Berlin Hbf (tief) 16:10-Berlin Gesundbrunnen 16:22,8000152.0,dep,Berlin Gesundbrunnen,9,14:31,20.06.19,Hannover%238000152,4,ICE
9733, Grund: Notarzteinsatz am Gleis,16:56,ICE 76,Hannover Hbf 14:37-Hamburg-Harburg 15:41-Hamburg Hbf 15:54-Hamburg Dammtor 16:00-Hamburg-Altona 16:10,8000152.0,dep,Hamburg-Altona,8,14:37,20.06.19,Hannover%238000152,139,ICE
9746, Grund: Verzögerungen im Betriebsablauf,15:02,ICE880,Hannover Hbf 14:59-Celle 15:18-Uelzen 15:41-Lüneburg 15:58-Hamburg-Harburg 16:16-Hamburg Hbf 16:28-Hamburg Dammtor 16:34-Hamburg-Altona 16:43,8000152.0,dep,Hamburg-Altona,8,14:59,20.06.19,Hannover%238000152,3,ICE
9769, Fährt heute erst ab Basel SBB@@Grund: Notarzteinsatz am Gleis,16:53,ICE 76,Zürich HB (Halt entfällt) 08:00-Basel SBB 09:06-Basel Bad Bf 09:15-Freiburg(Breisgau) Hbf 09:49-Baden-Baden 10:34-Karlsruhe Hbf 10:51-Mannheim Hbf 11:16-Frankfurt(Main)Hbf 11:58-Kassel-Wilhelmshöhe 13:21-Göttingen 13:41-Hannover Hbf 14:34,8000152.0,arr,Zürich HB,8,14:34,20.06.19,Hannover%238000152,139,ICE
9889, Grund: Verspätung aus vorheriger Fahrt,15:15,ICE881,Hamburg-Altona 13:13-Hamburg Dammtor 13:21-Hamburg Hbf 13:28-Hamburg-Harburg 13:40-Lüneburg 13:59-Uelzen 14:15-Celle 14:38-Hannover Hbf 14:58,8000152.0,arr,Hamburg-Altona,4,14:58,20.06.19,Hannover%238000152,17,ICE
9984, Grund: Notarzteinsatz am Gleis,16:57,ICE 76,Hannover Hbf 14:37-Hamburg-Harburg 15:41-Hamburg Hbf 15:54-Hamburg Dammtor 16:00-Hamburg-Altona 16:10,8000152.0,dep,Hamburg-Altona,8,14:37,20.06.19,Hannover%238000152,140,ICE
9997, Grund: Verzögerungen im Betriebsablauf,15:01,ICE880,Hannover Hbf 14:59-Celle 15:18-Uelzen 15:41-Lüneburg 15:58-Hamburg-Harburg 16:16-Hamburg Hbf 16:28-Hamburg Dammtor 16:34-Hamburg-Altona 16:43,8000152.0,dep,Hamburg-Altona,8,14:59,20.06.19,Hannover%238000152,2,ICE
10082, ,,ICE579,Hamburg-Altona 12:46-Hamburg Dammtor 12:54-Hamburg Hbf 13:01-Hamburg-Harburg 13:12-Hannover Hbf 14:21,8000152.0,arr,Hamburg-Altona,4,14:21,20.06.19,Hannover%238000152,0,ICE
10088, ,,ICE558,Berlin Gesundbrunnen 12:35-Berlin Hbf (tief) 12:50-Berlin-Spandau 13:02-Hannover Hbf 14:28,8000152.0,arr,Berlin Gesundbrunnen,12,14:28,20.06.19,Hannover%238000152,0,ICE
10089, ,14:32,ICE849,Düsseldorf Hbf 11:51-Düsseldorf Flughafen 11:59-Duisburg Hbf 12:09-Essen Hbf 12:23-Bochum Hbf 12:35-Dortmund Hbf 12:48-Bielefeld Hbf 13:34-Hannover Hbf 14:28,8000152.0,arr,Düsseldorf Hbf,9,14:28,20.06.19,Hannover%238000152,4,ICE
10154, Grund: Verspätung eines vorausfahrenden Zuges,14:32,ICE579,Hannover Hbf 14:24-Göttingen 15:16-Kassel-Wilhelmshöhe 15:37-Frankfurt(Main)Hbf 17:00-Frankfurt(M) Flughafen Fernbf 17:17-Mannheim Hbf 17:54-Stuttgart Hbf 18:35,8000152.0,dep,Stuttgart Hbf,4,14:24,20.06.19,Hannover%238000152,8,ICE
10158, ,14:36,ICE849,Hannover Hbf 14:31-Wolfsburg Hbf 15:03-Berlin-Spandau 15:58-Berlin Hbf (tief) 16:10-Berlin Gesundbrunnen 16:22,8000152.0,dep,Berlin Gesundbrunnen,9,14:31,20.06.19,Hannover%238000152,5,ICE
10232, ,,ICE849,Düsseldorf Hbf 11:51-Düsseldorf Flughafen 11:59-Duisburg Hbf 12:09-Essen Hbf 12:23-Bochum Hbf 12:35-Dortmund Hbf 12:48-Bielefeld Hbf 13:34-Hannover Hbf 14:28,8000152.0,arr,Düsseldorf Hbf,9,14:28,20.06.19,Hannover%238000152,0,ICE
10307, Fährt heute erst ab Basel SBB@@Grund: Notarzteinsatz am Gleis,16:55,ICE 76,Zürich HB (Halt entfällt) 08:00-Basel SBB 09:06-Basel Bad Bf 09:15-Freiburg(Breisgau) Hbf 09:49-Baden-Baden 10:34-Karlsruhe Hbf 10:51-Mannheim Hbf 11:16-Frankfurt(Main)Hbf 11:58-Kassel-Wilhelmshöhe 13:21-Göttingen 13:41-Hannover Hbf 14:34,8000152.0,arr,Zürich HB,8,14:34,20.06.19,Hannover%238000152,141,ICE
10355, Grund: Verspätung aus vorheriger Fahrt,15:23,ICE881,Hamburg-Altona 13:13-Hamburg Dammtor 13:21-Hamburg Hbf 13:28-Hamburg-Harburg 13:40-Lüneburg 13:59-Uelzen 14:15-Celle 14:38-Hannover Hbf 14:58,8000152.0,arr,Hamburg-Altona,4,14:58,20.06.19,Hannover%238000152,25,ICE
10523, Fährt heute erst ab Basel SBB@@Grund: Notarzteinsatz am Gleis,16:54,ICE 76,Zürich HB (Halt entfällt) 08:00-Basel SBB 09:06-Basel Bad Bf 09:15-Freiburg(Breisgau) Hbf 09:49-Baden-Baden 10:34-Karlsruhe Hbf 10:51-Mannheim Hbf 11:16-Frankfurt(Main)Hbf 11:58-Kassel-Wilhelmshöhe 13:21-Göttingen 13:41-Hannover Hbf 14:34,8000152.0,arr,Zürich HB,8,14:34,20.06.19,Hannover%238000152,140,ICE
10585, ,,ICE579,Hannover Hbf 14:24-Göttingen 15:16-Kassel-Wilhelmshöhe 15:37-Frankfurt(Main)Hbf 17:00-Frankfurt(M) Flughafen Fernbf 17:17-Mannheim Hbf 17:54-Stuttgart Hbf 18:35,8000152.0,dep,Stuttgart Hbf,4,14:24,20.06.19,Hannover%238000152,0,ICE
10588, ,,ICE558,Hannover Hbf 14:31-Bielefeld Hbf 15:24-Hamm(Westf) 15:54-Wuppertal Hbf 16:38-Köln Hbf 17:09,8000152.0,dep,Köln Hbf,12,14:31,20.06.19,Hannover%238000152,0,ICE
10589, ,,ICE849,Hannover Hbf 14:31-Wolfsburg Hbf 15:03-Berlin-Spandau 15:58-Berlin Hbf (tief) 16:10-Berlin Gesundbrunnen 16:22,8000152.0,dep,Berlin Gesundbrunnen,9,14:31,20.06.19,Hannover%238000152,0,ICE
10594, Grund: Notarzteinsatz am Gleis,16:59,ICE 76,Hannover Hbf 14:37-Hamburg-Harburg 15:41-Hamburg Hbf 15:54-Hamburg Dammtor 16:00-Hamburg-Altona 16:10,8000152.0,dep,Hamburg-Altona,8,14:37,20.06.19,Hannover%238000152,142,ICE
10786, Grund: Verspätung aus vorheriger Fahrt,15:22,ICE881,Hamburg-Altona 13:13-Hamburg Dammtor 13:21-Hamburg Hbf 13:28-Hamburg-Harburg 13:40-Lüneburg 13:59-Uelzen 14:15-Celle 14:38-Hannover Hbf 14:58,8000152.0,arr,Hamburg-Altona,4,14:58,20.06.19,Hannover%238000152,24,ICE
10809, Grund: Notarzteinsatz am Gleis,17:00,ICE 76,Hannover Hbf 14:37-Hamburg-Harburg 15:41-Hamburg Hbf 15:54-Hamburg Dammtor 16:00-Hamburg-Altona 16:10,8000152.0,dep,Hamburg-Altona,8,14:37,20.06.19,Hannover%238000152,143,ICE
10845, Fährt heute erst ab Basel SBB@@Grund: Notarzteinsatz am Gleis,16:56,ICE 76,Zürich HB (Halt entfällt) 08:00-Basel SBB 09:06-Basel Bad Bf 09:15-Freiburg(Breisgau) Hbf 09:49-Baden-Baden 10:34-Karlsruhe Hbf 10:51-Mannheim Hbf 11:16-Frankfurt(Main)Hbf 11:58-Kassel-Wilhelmshöhe 13:21-Göttingen 13:41-Hannover Hbf 14:34,8000152.0,arr,Zürich HB,8,14:34,20.06.19,Hannover%238000152,142,ICE
11058, Grund: Notarzteinsatz am Gleis,17:01,ICE 76,Hannover Hbf 14:37-Hamburg-Harburg 15:41-Hamburg Hbf 15:54-Hamburg Dammtor 16:00-Hamburg-Altona 16:10,8000152.0,dep,Hamburg-Altona,8,14:37,20.06.19,Hannover%238000152,144,ICE
11106, Grund: Verspätung aus vorheriger Fahrt,15:21,ICE881,Hamburg-Altona 13:13-Hamburg Dammtor 13:21-Hamburg Hbf 13:28-Hamburg-Harburg 13:40-Lüneburg 13:59-Uelzen 14:15-Celle 14:38-Hannover Hbf 14:58,8000152.0,arr,Hamburg-Altona,4,14:58,20.06.19,Hannover%238000152,23,ICE
11130, Fährt heute erst ab Basel SBB@@Grund: Notarzteinsatz am Gleis,16:58,ICE 76,Zürich HB (Halt entfällt) 08:00-Basel SBB 09:06-Basel Bad Bf 09:15-Freiburg(Breisgau) Hbf 09:49-Baden-Baden 10:34-Karlsruhe Hbf 10:51-Mannheim Hbf 11:16-Frankfurt(Main)Hbf 11:58-Kassel-Wilhelmshöhe 13:21-Göttingen 13:41-Hannover Hbf 14:34,8000152.0,arr,Zürich HB,8,14:34,20.06.19,Hannover%238000152,144,ICE
11285, ,,ICE880,München Hbf 10:21-Ingolstadt Hbf 11:00-Nürnberg Hbf 11:33-Würzburg Hbf 12:28-Fulda 13:04-Kassel-Wilhelmshöhe 13:36-Göttingen 13:56-Hannover Hbf 14:56,8000152.0,arr,München Hbf,8,14:56,20.06.19,Hannover%238000152,0,ICE
11394, Grund: Verspätung aus vorheriger Fahrt,15:20,ICE881,Hamburg-Altona 13:13-Hamburg Dammtor 13:21-Hamburg Hbf 13:28-Hamburg-Harburg 13:40-Lüneburg 13:59-Uelzen 14:15-Celle 14:38-Hannover Hbf 14:58,8000152.0,arr,Hamburg-Altona,4,14:58,20.06.19,Hannover%238000152,22,ICE
11502, Grund: Verspätung aus vorheriger Fahrt,15:19,ICE881,Hamburg-Altona 13:13-Hamburg Dammtor 13:21-Hamburg Hbf 13:28-Hamburg-Harburg 13:40-Lüneburg 13:59-Uelzen 14:15-Celle 14:38-Hannover Hbf 14:58,8000152.0,arr,Hamburg-Altona,4,14:58,20.06.19,Hannover%238000152,21,ICE
11717, ,,ICE880,Hannover Hbf 14:59-Celle 15:18-Uelzen 15:41-Lüneburg 15:58-Hamburg-Harburg 16:16-Hamburg Hbf 16:28-Hamburg Dammtor 16:34-Hamburg-Altona 16:43,8000152.0,dep,Hamburg-Altona,8,14:59,20.06.19,Hannover%238000152,0,ICE
11930, Grund: Signalstörung,15:19,ICE881,Hamburg-Altona 13:13-Hamburg Dammtor 13:21-Hamburg Hbf 13:28-Hamburg-Harburg 13:40-Lüneburg 13:59-Uelzen 14:15-Celle 14:38-Hannover Hbf 14:58,8000152.0,arr,Hamburg-Altona,4,14:58,20.06.19,Hannover%238000152,21,ICE
